date,ma,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
2021/12/7,14.28571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/8,15.66820276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/9,15.51459293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/10,15.8218126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/11,15.02518487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/12,16.07187511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/13,17.07620783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/14,18.90370552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/15,20.96850743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/16,22.4474486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/17,24.20503085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/18,27.28998576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/19,26.57807309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/20,29.18841955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,3,3,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/21,29.90033223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/22,29.90033223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/23,30.6122449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/24,32.03607024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/25,32.51067869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/26,35.12102515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/27,37.25676317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/28,43.66397722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/29,49.12197437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/30,56.47840532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/31,61.46179402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/1,63.31323688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,10,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/2,75.31237224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,10,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/3,88.93504443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,10,57,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/4,139.3046281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,60,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/5,230.7019976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,64,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/6,357.9252562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,68,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/7,543.1270519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,71,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/8,712.9880747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,74,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/9,835.0440549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,78,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/10,931.7830866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,83,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/11,1216.861529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,89,74,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/12,1658.928409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,97,84,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/13,2142.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,104,96,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/14,2699.868938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,113,110,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/15,3217.562254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,123,126,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/16,3525.557012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,135,142,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/17,4384.010485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,146,160,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/18,5360.419397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,179,153,1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/19,6290.95675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,201,164,2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/20,7136.304063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,225,175,2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/21,8158.584535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,250,187,3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/22,8925.294889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,279,201,3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/23,9436.435125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,310,215,4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/24,10688.07339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,344,230,5757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/25,11598.95151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,247,6924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/26,12450.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,265,8324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/27,13394.49541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475,284,10005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/28,14220.18349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,305,12023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,14934.4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,328,14452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,15183.48624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,353,17372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/31,15550.45872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,380,20881,23032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/1,15996.06815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,25099,25893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/2,16356.48755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,30169,29113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/3,16697.24771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,36264,32728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/4,16847.96855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,43589,36805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/5,16743.11927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,52395,41381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/6,16743.11927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,62979,46521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/7,16867.62779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,75702,52304,32304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/8,16802.09699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,90994,58806,34822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/9,16631.71691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,109376,66116,37533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/10,16133.68283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131471,74335,40459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/11,14384.01048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158030,83576,43612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/12,14279.16121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189954,93966,47010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/13,14089.12189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228326,105647,50674,20086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/14,13833.55177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274450,118780,54622,20520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/15,13604.19397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329892,133546,58879,20968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/16,13302.75229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396534,150147,63467,21415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/17,12896.46134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476638,168812,68413,21871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/18,13774.57405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189797,73744,22308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/19,13296.19921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213390,79490,22719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/20,13007.8637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239917,85685,23094,13678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/21,12516.3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269741,92362,23424,13491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/22,12208.38794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303273,99559,23701,13297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/23,10891.21887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340973,107317,23914,13106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/24,10727.39187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383360,115680,24054,12906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/25,10707.73263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431016,124695,24128,12693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/26,10648.75491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484596,134411,24129,12477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/27,10589.7772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544836,144886,24044,12248,12483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/2/28,10340.76016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612565,156176,23874,12007,12421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/1,10019.65924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688714,168346,23618,11765,12365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/2,10583.22412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774329,181464,23282,11500,12324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/3,10190.03932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195605,22866,11229,12282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/4,9757.536042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210848,22364,10952,12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/5,9377.457405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227278,21799,10660,12222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/6,9233.289646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244989,21170,10361,12203,9717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/7,8951.507208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264080,20483,10062,12178,9589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/8,8656.618611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284659,19758,9744,12151,9476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/9,8440.366972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306841,18991,9424,12123,9374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/10,8230.668414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200,9105,12096,9274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/11,7994.757536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400,8776,12061,9182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/12,7896.461337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16587,8440,12026,9098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/13,7857.142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15777,8105,11976,9024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/14,7752.293578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14991,7762,11924,8956,8549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/15,7601.572739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14223,7423,11871,8894,8452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/16,7463.95806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13478,7081,11805,8836,8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/17,7339.449541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6737,11728,8785,8295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/18,7116.644823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6395,11641,8744,8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/19,6952.817824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6064,11540,8701,8186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/20,6900.393185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5735,11434,8658,8142,7225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/21,5937.090433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413,11314,8623,8109,7142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/22,5786.369594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097,11178,8581,8084,7067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/23,5871.559633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4791,11039,8539,8061,6995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/24,5904.325033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10886,8502,8049,6934,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/25,5982.961992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10723,8459,8037,6886,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/26,6107.470511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10551,8416,8036,6840,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/27,6153.342071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10365,8371,8032,6804,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/28,7031.454784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10176,8321,8031,6770,5856,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/29,7162.516383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9980,8278,8032,6737,5722,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/30,7090.432503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9765,8236,8042,6715,5594,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/3/31,7110.091743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8185,8049,6700,5474,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/1,7188.728702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8134,8058,6690,5359,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,7162.516383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8083,8076,6684,5257,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/3,7123.197903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035,8098,6690,5162,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/4,7005.242464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7983,8118,6697,5074,6819,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/5,6985.583224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7917,8149,6706,4987,6902,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/6,7044.560944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7848,8175,6717,4907,6996,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/7,7077.326343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8208,6731,4834,7091,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/8,7051.114024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8250,6744,4767,7201,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/9,7038.007864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8283,6753,4700,7318,,,,,,,,,,,,,,,,,,,,,,,,,
